Time,PSENLeaf2_0,PSENLeaf2_0.0003,PSENLeaf2_0.0006,PSENLeaf2_0.0009,PSENLeaf2_0.0012
38917,2.302677566741,2.12753472950311,1.95541323504928,1.85859007929042,1.73882693519421
38918,2.03408127928037,1.85893844204248,1.68681694758865,1.58999379182978,1.47023064773358
38919,1.76548499181973,1.59034215458184,1.41822066012801,1.32139750436915,1.20163436027295
38920,1.4968887043591,1.32174586712121,1.14962437266738,1.05280121690851,0.933038072812312
38921,1.22829241689847,1.05314957966057,0.881028085206745,0.784204929447879,0.664441785351678
38922,0.959696129437832,0.784553292199939,0.612431797746111,0.515608641987245,0.395845497891044
38923,0.691099841977198,0.515957004739305,0.343835510285478,0.247012354526611,0.12724921043041
38924,0.422503554516564,0.247360717278671,0.0893477452014304,0.0650815667970055,0.0341379962953606
38925,0.15390726705593,0.060309401550433,0.0220426324164437,0.016252871871664,0.00866150364979239
38926,0.0350352246903321,0.0139702801115454,0.00515952154129627,0.00384535854250771,0.00207792972693824
0,0,0,0,0,0
